Voltage(V),Current(A),Temperature(C),Previous SOC(%),SOC(%),InReq,wcount
7.09,1.55,77.74,68.14,68.14,1,8
7.57,0.14,77.59,68.14,68.14,1,8
7.59,0.13,77.59,68.14,68.14,1,8
7.57,0.1,77.74,68.14,68.14,1,8
7.59,0.47,77.59,68.14,68.14,1,8
7.33,4.68,77.88,68.14,67.99,1,8
7.59,0.12,77.45,67.99,67.99,1,8
7.39,1.24,77.45,67.99,67.99,1,8
7.32,1.5,77.45,67.99,67.99,1,8
7.33,1.46,77.45,67.99,67.99,1,8
7.34,1.34,77.74,67.99,67.99,1,8
7.41,1.23,77.74,67.99,67.99,1,8
7.56,0.11,77.59,67.99,67.28,1,8
7.58,1.53,77.45,67.28,67.28,1,8
7.58,3.66,77.45,67.28,67.28,1,8
7.59,0.09,77.45,67.28,67.28,1,8
6.83,0.97,77.74,67.28,67.28,1,8
7.02,0.12,77.45,67.28,67.28,1,8
7.57,0.12,77.74,67.28,67.28,1,8
7.32,3.8,77.59,67.28,67.28,1,8
7.32,1.45,77.74,67.28,67.14,1,8
7.01,1.29,77.59,67.14,67.14,1,8
7.37,2.15,77.74,67.14,67.14,1,8
7.57,0.16,77.74,67.14,67.14,1,8
7.58,0.1,77.45,67.14,67.14,1,8
7.56,0.13,77.59,67.14,67.14,1,8
7.57,0.12,77.45,67.14,67.14,1,8
7.39,1.02,77.45,67.14,67,1,8
7.58,0.11,77.45,67,67,1,8
7.09,0.12,77.74,67,67,1,8
6.88,1.52,77.59,67,67,1,8
7.33,1.42,77.45,67,67,1,8
7.33,1.43,77.59,67,67,1,8
7.39,1.37,77.59,67,67,1,8
7.54,0.14,77.74,67,66.86,1,8
7.59,0.09,77.74,66.86,66.86,1,8
7.57,0.1,77.74,66.86,66.86,1,8
7.59,0.18,77.74,66.86,66.86,1,8
6.92,1.54,77.59,66.86,66.86,1,8
7.59,5.34,77.59,66.86,66.86,1,8
7.52,0.08,77.45,66.86,66.86,1,8
7.32,3.32,77.88,66.86,66.86,1,8
7.33,1.43,77.74,66.86,66.71,1,8
7.33,1.42,77.45,66.71,66.71,1,8
7.33,1.51,77.59,66.71,66.71,1,8
7.58,0.13,77.74,66.71,66.71,1,8
7.52,1.44,77.45,66.71,66.71,1,8
7.59,0.11,77.59,66.71,66.71,1,8
7.34,1.41,77.45,66.71,66.57,1,8
7.58,0.16,77.74,66.57,66.57,1,8
7,0.11,77.45,66.57,66.57,1,8
7.32,2.22,77.59,66.57,66.57,1,8
7.32,1.5,77.74,66.57,66.57,1,8
7.52,0.45,77.74,66.57,66.57,1,8
7.31,5.03,77.45,66.57,66.57,1,8
7.53,0.08,77.59,66.57,66.57,1,8
7.57,0.16,77.59,66.57,66.43,1,8
7.51,3.09,77.59,66.43,66.43,1,8
7.58,3.58,77.3,66.43,66.43,1,8
7.37,4.06,77.74,66.43,66.43,1,8
7.58,0.1,77.59,66.43,66.43,1,8
7.59,0.2,77.74,66.43,66.43,1,8
7.18,2.59,77.59,66.43,66.43,1,8
7.32,1.46,77.74,66.43,65.15,1,8
7.51,0.87,77.3,65.15,65.15,1,8
7.31,1.55,77.45,65.15,65.15,1,8
7.57,0.11,77.45,65.15,65.15,1,8
7.14,0.13,77.59,65.15,65.15,1,8
7.56,0.26,77.3,65.15,65.15,1,8
7.57,0.1,77.3,65.15,65.15,1,8
7.36,0.59,77.45,65.15,65.01,1,8
7.58,0.1,77.59,65.01,65.01,1,8
7.59,0.28,77.3,65.01,65.01,1,8
7.32,1.53,77.45,65.01,65.01,1,8
7.27,1.45,77.59,65.01,65.01,1,8
7.52,0.43,77.59,65.01,65.01,1,8
7.31,1.51,77.45,65.01,65.01,1,8
7.57,0.19,77.3,65.01,64.86,1,8
7.58,0.25,77.59,64.86,64.86,1,8
7.37,1.47,77.3,64.86,64.86,1,8
7.58,2.46,77.45,64.86,64.86,1,8
7.58,0.11,77.45,64.86,64.86,1,8
7.58,5.22,77.3,64.86,64.86,1,8
7.59,0.11,77.59,64.86,64.86,1,8
7.32,1.59,77.74,64.86,64.86,1,8
7.32,1.48,77.45,64.86,64.72,1,8
7.4,0.51,77.45,64.72,64.72,1,8
7.31,1.49,77.59,64.72,64.72,1,8
7.56,0.16,77.3,64.72,64.72,1,8
7.57,0.08,77.59,64.72,64.72,1,8
7.36,1.83,77.45,64.72,64.72,1,8
7.55,0.11,77.59,64.72,64.72,1,8
7.59,0.1,77.45,64.72,64.58,1,8
7.58,0.1,77.59,64.58,64.58,1,8
7.34,1.26,77.45,64.58,64.58,1,8
7.31,1.55,77.59,64.58,64.58,1,8
7.31,1.5,77.74,64.58,64.58,1,8
7.48,0.55,77.45,64.58,64.58,1,8
7.32,3.49,77.59,64.58,64.58,1,8
7.56,0.11,77.3,64.58,64.44,1,8
7.27,0.11,77.45,64.44,64.44,1,8
7.33,1.49,77.45,64.44,64.44,1,8
7.58,0.12,77.74,64.44,64.44,1,8
7.18,0.12,77.45,64.44,64.44,1,8
7.56,0.12,77.45,64.44,64.44,1,8
7.59,0.1,77.45,64.44,64.44,1,8
7.32,5.16,77.45,64.44,64.44,1,8
6.7,1.46,77.45,64.44,64.3,1,8
7.47,0.97,77.74,64.3,64.3,1,8
7.31,1.5,77.45,64.3,64.3,1,8
7.57,0.11,77.45,64.3,64.3,1,8
7.56,0.11,77.3,64.3,64.3,1,8
7.42,1.24,77.45,64.3,64.3,1,8
7.58,0.32,77.45,64.3,64.3,1,8
7.59,4.69,77.3,64.3,64.15,1,8
7.58,0.1,77.45,64.15,64.15,1,8
6.8,0.14,77.59,64.15,64.15,1,8
6.68,1.6,77.59,64.15,64.15,1,8
7.33,1.46,77.45,64.15,64.15,1,8
7.48,1.35,77.45,64.15,64.15,1,8
7.3,1.51,77.45,64.15,64.15,1,8
7.56,0.14,77.74,64.15,63.73,1,8
7.58,0.09,77.45,63.73,63.73,1,8
7.35,2.86,77.45,63.73,63.73,1,8
7.57,3.78,77.59,63.73,63.73,1,8
7.58,0.09,77.74,63.73,63.73,1,8
7.58,0.12,77.3,63.73,63.73,1,8
7.59,0.52,77.59,63.73,63.73,1,8
7.3,1.52,77.3,63.73,63.16,1,8
7.31,1.48,77.74,63.16,63.16,1,8
7.48,0.78,77.59,63.16,63.16,1,8
7.32,1.5,77.3,63.16,63.16,1,8
7.56,0.14,77.45,63.16,63.16,1,8
7.56,0.21,77.45,63.16,63.16,1,8
7.42,4.54,77.59,63.16,63.02,1,8
7.48,0.1,77.59,63.02,63.02,1,8
7.04,0.11,77.45,63.02,63.02,1,8
7.58,0.11,77.45,63.02,63.02,1,8
7.41,0.1,77.16,63.02,63.02,1,8
7.32,1.54,77.45,63.02,63.02,1,8
7.32,1.48,77.45,63.02,63.02,1,8
7.45,1.32,77.59,63.02,62.87,1,8
7.32,1.45,77.45,62.87,62.87,1,8
7.55,0.14,77.45,62.87,62.87,1,8
7.58,1.43,77.59,62.87,62.87,1,8
7.43,1.14,77.3,62.87,62.87,1,8
7.58,0.11,77.3,62.87,62.87,1,8
7.59,0.12,77.3,62.87,62.87,1,8
7.57,0.1,77.74,62.87,62.87,1,8
7.59,0.11,77.59,62.87,62.73,1,8
7.32,1.52,77.3,62.73,62.73,1,8
7.32,1.46,77.74,62.73,62.73,1,8
7.34,3.88,77.59,62.73,62.73,1,8
7.31,1.47,77.45,62.73,62.73,1,8
7.56,0.11,77.59,62.73,62.73,1,8
7.58,0.1,77.59,62.73,62.73,1,8
7.35,1.52,77.45,62.73,62.59,1,8
7.58,0.1,77.74,62.59,62.59,1,8
7.58,0.12,77.59,62.59,62.59,1,8
7.53,0.14,77.59,62.59,62.59,1,8
7.58,0.33,77.45,62.59,62.59,1,8
7.32,1.52,77.3,62.59,62.59,1,8
7.31,1.48,77.74,62.59,62.45,1,8
7.33,1.38,77.74,62.45,62.45,1,8
7.32,1.42,77.45,62.45,62.45,1,8
7.53,0.43,77.45,62.45,62.45,1,8
7.57,0.12,77.3,62.45,62.45,1,8
7.35,0.1,77.45,62.45,62.45,1,8
7.57,0.09,77.59,62.45,62.45,1,8
7.57,0.11,77.45,62.45,62.45,1,8
7.56,0.1,77.74,62.45,62.3,1,8
7.55,0.1,77.59,62.3,62.3,1,8
7.13,5,77.45,62.3,62.3,1,8
7.31,1.5,77.3,62.3,62.3,1,8
7.41,0.88,77.3,62.3,62.3,1,8
7.01,3.99,77.74,62.3,62.3,1,8
7.55,0.22,77.59,62.3,62.3,1,8
7.57,0.11,77.59,62.3,62.16,1,8
7.06,1.37,77.74,62.16,62.16,1,8
7.51,0.09,77.59,62.16,62.16,1,8
7.57,0.09,77.45,62.16,62.16,1,8
7.57,0.13,77.59,62.16,62.16,1,8
6.94,0.12,77.45,62.16,62.16,1,8
7.31,1.57,77.45,62.16,62.16,1,8
7.29,1.8,77.74,62.16,62.02,1,8
7.45,0.58,77.3,62.02,62.02,1,8
6.7,1.49,77.59,62.02,62.02,1,8
7.55,0.12,77.3,62.02,62.02,1,8
7.56,0.11,77.45,62.02,62.02,1,8
7.35,1.06,77.45,62.02,62.02,1,8
7.57,0.1,77.3,62.02,62.02,1,8
7.58,0.08,77.3,62.02,62.02,1,8
7.57,3.87,77.74,62.02,61.88,1,8
7.26,5.42,77.45,61.88,61.88,1,8
7.31,1.52,77.59,61.88,61.88,1,8
7.31,1.48,77.59,61.88,61.88,1,8
7.49,0.38,77.45,61.88,61.88,1,8
6.64,1.82,77.45,61.88,61.88,1,8
7.54,0.13,77.59,61.88,61.88,1,8
7.57,0.1,77.45,61.88,61.88,1,8
7.32,3.93,77.45,61.88,61.73,1,8
7.11,0.32,77.59,61.73,61.73,1,8
7.57,0.23,77.59,61.73,61.73,1,8
7.56,0.12,77.74,61.73,61.73,1,8
7.56,0.1,77.59,61.73,61.73,1,8
7.3,1.54,77.45,61.73,61.73,1,8
7.3,1.5,77.45,61.73,61.73,1,8
7.48,0.56,77.74,61.73,61.73,1,8
7.31,1.47,77.59,61.73,61.59,1,8
7.55,0.13,77.74,61.59,61.59,1,8
7.55,0.11,77.74,61.59,61.59,1,8
7.32,0.96,77.3,61.59,61.59,1,8
7.57,0.12,77.59,61.59,61.59,1,8
7.55,0.1,77.59,61.59,61.59,1,8
7.57,0.13,77.59,61.59,61.59,1,8
7.57,0.12,77.74,61.59,61.45,1,8
7.31,1.52,77.74,61.45,61.45,1,8
7.31,1.47,77.74,61.45,61.45,1,8
7.47,2.5,77.45,61.45,61.45,1,8
7.3,3.31,77.59,61.45,61.45,1,8
7.55,0.13,77.59,61.45,61.45,1,8
7.56,0.11,77.3,61.45,61.45,1,8
7.3,1.02,77.59,61.45,61.45,1,8
7.53,0.13,77.74,61.45,61.31,1,8
7.32,0.1,77.45,61.31,61.31,1,8
7.44,0.1,77.45,61.31,61.31,1,8
7.57,0.11,77.59,61.31,61.31,1,8
7.31,1.67,77.59,61.31,61.31,1,8
7.31,1.46,77.74,61.31,61.31,1,8
7.49,0.41,77.45,61.31,61.31,1,8
7.3,1.52,77.88,61.31,61.17,1,8
7.21,0.16,77.45,61.17,61.17,1,8
7.57,4.62,77.45,61.17,61.17,1,8
7.33,1.07,77.74,61.17,61.17,1,8
7.55,0.1,77.59,61.17,61.17,1,8
7.57,0.12,77.3,61.17,61.17,1,8
7.56,0.11,77.59,61.17,61.17,1,8
7.57,0.09,77.74,61.17,61.02,1,8
7.31,1.52,77.3,61.02,61.02,1,8
7.31,1.47,77.59,61.02,61.02,1,8
7.44,1.05,77.45,61.02,61.02,1,8
7.29,1.5,77.59,61.02,61.02,1,8
7.55,0.16,77.59,61.02,61.02,1,8
7.56,2.46,77.45,61.02,61.02,1,8
7.39,1.37,77.3,61.02,60.88,1,8
7.58,1.37,77.59,60.88,60.88,1,8
7.57,0.12,77.16,60.88,60.88,1,8
7.56,0.1,77.3,60.88,60.88,1,8
7.57,0.1,77.3,60.88,60.88,1,8
6.7,1.53,77.3,60.88,60.88,1,8
7.31,4.03,77.59,60.88,60.88,1,8
7.44,1.12,77.3,60.88,60.74,1,8
7.3,1.48,77.3,60.74,60.74,1,8
7.55,0.15,77.59,60.74,60.74,1,8
7.56,0.09,77.45,60.74,60.74,1,8
7.35,1.13,77.45,60.74,60.74,1,8
7.53,0.1,77.45,60.74,60.74,1,8
7.33,1.37,77.3,60.74,60.74,1,8
7.55,0.11,77.45,60.74,60.74,1,8
7.56,0.11,77.3,60.74,60.6,1,8
7.16,1.55,77.45,60.6,60.6,1,8
6.76,1.46,77.45,60.6,60.6,1,8
7.42,0.99,77.74,60.6,60.6,1,8
7.31,1.45,77.59,60.6,60.6,1,8
6.89,0.15,77.59,60.6,60.6,1,8
7.52,2.62,77.59,60.6,60.6,1,8
7.33,4,77.74,60.6,60.45,1,8
7.54,0.09,77.45,60.45,60.45,1,8
7.57,3.69,77.59,60.45,60.45,1,8
7.56,0.14,77.45,60.45,60.45,1,8
7.57,0.09,77.74,60.45,60.45,1,8
7.32,3.51,77.45,60.45,60.45,1,8
7.31,1.47,77.59,60.45,60.31,1,8
7.31,1.43,77.74,60.31,60.31,1,8
7.32,1.43,77.59,60.31,60.31,1,8
7.53,0.25,77.59,60.31,60.31,1,8
6.71,0.1,77.74,60.31,60.31,1,8
7.02,0.14,77.59,60.31,60.31,1,8
7.56,0.1,77.59,60.31,60.31,1,8
7.57,2.83,77.59,60.31,59.6,1,8
7.56,0.16,77.74,59.6,59.6,1,8
7.56,0.12,77.74,59.6,59.6,1,8
7.31,1.53,77.45,59.6,59.6,1,8
7.3,1.47,77.59,59.6,59.6,1,8
7.31,1.46,77.74,59.6,59.6,1,8
7.32,2.42,77.59,59.6,59.6,1,8
7.32,0.96,77.59,59.6,59.6,1,8
7.56,0.1,77.59,59.6,59.46,1,8
7.56,0.12,77.59,59.46,59.46,1,8
7.56,0.1,77.59,59.46,59.46,1,8
7.57,0.11,77.3,59.46,59.46,1,8
7.54,0.21,77.45,59.46,59.46,1,8
7.57,0.09,77.59,59.46,59.46,1,8
7.32,1.53,77.3,59.46,59.46,1,8
7.31,1.49,77.45,59.46,59.32,1,8
7.31,1.44,77.45,59.32,59.32,1,8
7.32,3.97,77.59,59.32,59.32,1,8
7.31,1.5,77.74,59.32,59.32,1,8
7.52,0.12,77.45,59.32,59.32,1,8
7.56,3.53,77.3,59.32,59.32,1,8
6.96,0.43,77.59,59.32,59.32,1,8
7.56,0.1,77.59,59.32,59.17,1,8
7.55,0.18,77.74,59.17,59.17,1,8
7.56,2.5,77.45,59.17,59.17,1,8
7.26,1.52,77.3,59.17,59.17,1,8
6.8,1.5,77.45,59.17,59.17,1,8
7.31,4.92,77.74,59.17,59.17,1,8
7.31,1.46,77.45,59.17,59.17,1,8
7.31,1.16,77.45,59.17,59.03,1,8
7.56,0.1,77.45,59.03,59.03,1,8
7.57,0.1,77.59,59.03,59.03,1,8
7.56,0.13,77.16,59.03,59.03,1,8
7.47,0.08,77.45,59.03,59.03,1,8
7.44,2.31,77.45,59.03,59.03,1,8
7.57,0.39,77.45,59.03,59.03,1,8
7.33,1.5,77.3,59.03,58.89,1,8
7.31,1.52,77.59,58.89,58.89,1,8
7.31,1.44,77.45,58.89,58.89,1,8
7.24,1.44,77.45,58.89,58.89,1,8
7.4,1.05,77.45,58.89,58.89,1,8
7.52,0.14,77.3,58.89,58.89,1,8
7.56,0.1,77.45,58.89,58.89,1,8
7.56,0.11,77.3,58.89,58.75,1,8
7.56,0.11,77.3,58.75,58.75,1,8
6.81,1.54,77.74,58.75,58.75,1,8
7.56,4.73,77.45,58.75,58.75,1,8
7.34,1.03,77.74,58.75,58.75,1,8
7.3,1.5,77.59,58.75,58.75,1,8
7.31,1.41,77.59,58.75,58.61,1,8
7.33,3.9,77.45,58.61,58.61,1,8
7.36,1.23,77.88,58.61,58.61,1,8
7.56,0.1,77.59,58.61,58.61,1,8
7.56,0.09,77.3,58.61,58.61,1,8
7.56,0.12,77.45,58.61,58.61,1,8
7.56,0.16,77.59,58.61,58.61,1,8
6.78,1.08,77.74,58.61,58.61,1,8
7.04,0.12,77.59,58.61,57.89,1,8
7.57,0.95,77.74,57.89,57.89,1,8
7.31,1.51,77.59,57.89,57.89,1,8
7.31,1.44,77.45,57.89,57.89,1,8
7.32,1.39,77.3,57.89,57.89,1,8
7.32,5.7,77.45,57.89,57.89,1,8
7.47,0.1,77.45,57.89,57.89,1,8
6.89,0.12,77.45,57.89,57.75,1,8
7.56,0.12,77.74,57.75,57.75,1,8
7.5,0.18,77.59,57.75,57.75,1,8
7.39,3.11,77.59,57.75,57.75,1,8
7.42,0.11,77.3,57.75,57.75,1,8
6.82,0.1,77.45,57.75,57.75,1,8
6.76,1.52,77.59,57.75,57.75,1,8
7.31,1.45,77.45,57.75,57.61,1,8
6.62,1.08,77.3,57.61,57.61,1,8
7.32,1.61,77.45,57.61,57.61,1,8
7.56,0.11,77.3,57.61,57.61,1,8
7.56,0.1,77.16,57.61,57.61,1,8
7.55,0.1,77.45,57.61,57.61,1,8
7.32,0.12,77.59,57.61,57.61,1,8
7.35,1.45,77.45,57.61,57.47,1,8
7.56,0.11,77.3,57.47,57.47,1,8
7.57,0.08,77.3,57.47,57.47,1,8
7.31,3.66,77.3,57.47,57.47,1,8
7.3,1.45,77.3,57.47,57.47,1,8
7.32,1.35,77.45,57.47,57.47,1,8
7.04,1.37,77.45,57.47,57.47,1,8
7.56,1.13,77.3,57.47,57.47,1,8
7.57,0.09,77.45,57.47,57.32,1,8
7.55,0.12,77.3,57.32,57.32,1,8
6.82,0.1,77.59,57.32,57.32,1,8
6.81,1.4,77.59,57.32,57.32,1,8
7.56,0.12,77.45,57.32,57.32,1,8
7.56,0.13,77.45,57.32,57.32,1,8
7.18,5.89,77.45,57.32,57.32,1,8
7.32,1.43,77.3,57.32,57.18,1,8
7.39,3.17,77.59,57.18,57.18,1,8
7.3,1.52,77.45,57.18,57.18,1,8
7.55,0.1,77.3,57.18,57.18,1,8
7.56,0.09,77.45,57.18,57.18,1,8
7.56,0.55,77.59,57.18,57.18,1,8
7.56,2.72,77.59,57.18,57.18,1,8
7.32,1.49,77.45,57.18,57.04,1,8
7.57,0.12,77.59,57.04,57.04,1,8
7.56,0.09,77.45,57.04,57.04,1,8
7.31,1.52,77.45,57.04,57.04,1,8
7.29,1.46,77.3,57.04,57.04,1,8
7.42,1.66,77.59,57.04,57.04,1,8
7.29,1.52,77.59,57.04,57.04,1,8
7.55,3.71,77.3,57.04,55.48,1,8
7.52,0.14,77.59,55.48,55.48,1,8
7.55,0.21,77.3,55.48,55.48,1,8
7.56,0.12,77.74,55.48,55.48,1,8
7.29,0.12,77.45,55.48,55.48,1,8
7.55,0.21,77.74,55.48,55.48,1,8
7.57,5.27,77.3,55.48,55.48,1,8
7.3,1.5,77.59,55.48,55.33,1,8
7.31,1.45,77.45,55.33,55.33,1,8
7.47,0.63,77.3,55.33,55.33,1,8
7.29,1.52,77.3,55.33,55.33,1,8
7.55,0.12,77.3,55.33,55.33,1,8
7.56,0.1,77.3,55.33,55.33,1,8
7.54,0.18,77.16,55.33,55.19,1,8
7.56,0.14,77.3,55.19,55.19,1,8
7.32,1.45,77.45,55.19,55.19,1,8
7.56,0.1,77.3,55.19,55.19,1,8
7.57,0.1,77.59,55.19,55.19,1,8
7.25,1.52,77.45,55.19,55.19,1,8
7.2,1.45,77.59,55.19,55.19,1,8
7.47,3.31,77.45,55.19,55.19,1,8
7.3,1.5,77.45,55.19,55.05,1,8
7.55,0.13,77.3,55.05,55.05,1,8
7.56,0.13,77.59,55.05,55.05,1,8
7.55,1.7,77.59,55.05,55.05,1,8
7.57,0.1,77.45,55.05,55.05,1,8
7.32,1.46,77.45,55.05,55.05,1,8
7.56,0.13,77.45,55.05,54.91,1,8
7.51,0.09,77.59,54.91,54.91,1,8
7.29,1.5,77.3,54.91,54.91,1,8
6.84,1.44,77.59,54.91,54.91,1,8
7.17,0.44,77.59,54.91,54.91,1,8
7.3,1.52,77.59,54.91,54.91,1,8
7.47,0.11,77.59,54.91,54.91,1,8
7.54,0.12,77.45,54.91,54.76,1,8
7.55,0.17,77.45,54.76,54.76,1,8
7.56,0.12,77.59,54.76,54.76,1,8
7.31,1.48,77.59,54.76,54.76,1,8
7.57,0.09,77.45,54.76,54.76,1,8
7.25,1.01,77.59,54.76,54.76,1,8
7.3,1.52,77.3,54.76,54.76,1,8
6.94,1.47,77.45,54.76,54.48,1,8
7.43,2.26,77.45,54.48,54.2,1,8
7.29,1.5,77.74,54.2,54.2,1,8
7.55,0.18,77.45,54.2,54.2,1,8
7.57,2.7,77.45,54.2,54.2,1,8
7.51,5.11,77.3,54.2,54.2,1,8
7.56,0.1,77.45,54.2,54.2,1,8
7.33,2.73,77.3,54.2,54.2,1,8
7.56,3.81,77.16,54.2,54.05,1,8
7.57,0.09,77.3,54.05,54.05,1,8
7.3,1.49,77.3,54.05,54.05,1,8
7.31,1.49,77.45,54.05,54.05,1,8
7.41,0.71,77.45,54.05,54.05,1,8
7.29,1.53,77.3,54.05,54.05,1,8
7.53,0.12,77.45,54.05,54.05,1,8
7.55,0.14,77.59,54.05,53.91,1,8
7.53,0.43,77.16,53.91,53.91,1,8
7.56,0.12,77.16,53.91,53.91,1,8
7.26,0.11,77.45,53.91,53.91,1,8
7.56,2.68,77.16,53.91,53.91,1,8
7.57,0.11,77.45,53.91,53.91,1,8
7.3,1.51,77.16,53.91,53.91,1,8
7.31,1.47,77.3,53.91,53.91,1,8
7.46,0.64,77.01,53.91,53.48,1,8
7.29,1.51,77.3,53.48,53.48,1,8
7.55,1.11,77.59,53.48,53.48,1,8
7.56,0.1,77.16,53.48,53.48,1,8
7.31,1.5,77.45,53.48,53.48,1,8
7.34,0.1,77.59,53.48,53.48,1,8
7.54,0.24,77.45,53.48,53.48,1,8
6.76,0.11,77.45,53.48,53.48,1,8
7.29,0.19,77.3,53.48,53.34,1,8
6.9,1.54,77.45,53.34,53.34,1,8
7.3,1.46,77.45,53.34,53.34,1,8
7.45,0.7,77.3,53.34,53.34,1,8
7.29,1.5,77.45,53.34,53.34,1,8
7.54,0.13,77.59,53.34,53.34,1,8
7.55,0.1,77.45,53.34,53.34,1,8
6.88,1.55,77.16,53.34,53.34,1,8
7.5,0.14,77.16,53.34,52.92,1,8
7.56,1.3,77.3,52.92,52.92,1,8
7.56,0.18,77.45,52.92,52.92,1,8
7.23,0.12,77.16,52.92,52.92,1,8
7.29,1.52,77.3,52.92,52.92,1,8
7.29,1.46,77.3,52.92,52.92,1,8
7.44,0.61,77.59,52.92,52.92,1,8
7.29,1.45,77.59,52.92,52.92,1,8
7.53,0.14,77.45,52.92,52.77,1,8
6.92,0.15,77.59,52.77,52.77,1,8
7.4,2.33,77.16,52.77,52.77,1,8
7.55,0.18,77.16,52.77,52.77,1,8
7.55,0.26,77.3,52.77,52.77,1,8
7.1,0.12,77.59,52.77,52.77,1,8
7.56,0.81,77.3,52.77,52.63,1,8
7.29,1.52,77.3,52.63,52.63,1,8
7.24,1.48,77.3,52.63,52.63,1,8
7.32,1.35,77.45,52.63,52.63,1,8
7.3,1.48,77.16,52.63,52.63,1,8
7.53,0.16,77.59,52.63,52.63,1,8
7.55,0.12,77.59,52.63,52.63,1,8
6.92,1.55,77.45,52.63,52.63,1,8
7.56,0.12,77.3,52.63,52.49,1,8
7.56,0.12,77.45,52.49,52.49,1,8
6.95,0.18,77.3,52.49,52.49,1,8
7.56,0.1,77.45,52.49,52.49,1,8
7.29,1.53,77.3,52.49,52.49,1,8
7.3,1.48,77.45,52.49,52.49,1,8
7.34,1.35,77.45,52.49,52.49,1,8
7.24,1.44,77.45,52.49,52.35,1,8
7.53,0.18,77.3,52.35,52.35,1,8
7.55,0.1,77.45,52.35,52.35,1,8
7.33,5.29,77.45,52.35,52.35,1,8
7.56,0.12,77.45,52.35,52.35,1,8
7.27,0.1,77.3,52.35,52.35,1,8
7.54,0.13,77.59,52.35,52.35,1,8
7.56,2.29,77.3,52.35,52.35,1,8
7.3,1.52,77.3,52.35,52.2,1,8
7.29,1.49,77.45,52.2,52.2,1,8
7.32,1.28,77.59,52.2,52.2,1,8
7.3,5.74,77.59,52.2,52.2,1,8
7.53,0.32,77.59,52.2,52.2,1,8
7.53,0.1,77.74,52.2,52.2,1,8
7.32,1.53,77.59,52.2,52.2,1,8
6.75,0.1,77.74,52.2,52.2,1,8
7.56,0.1,77.45,52.2,52.06,1,8
7.54,0.16,77.45,52.06,52.06,1,8
7.56,0.25,77.45,52.06,52.06,1,8
7.29,1.52,77.74,52.06,52.06,1,8
7.3,1.47,77.59,52.06,52.06,1,8
7.47,0.82,77.59,52.06,52.06,1,8
7.28,1.48,77.59,52.06,52.06,1,8
7.4,0.12,77.45,52.06,51.92,1,8
7.55,3.92,77.45,51.92,51.92,1,8
7.39,1.11,77.45,51.92,51.92,1,8
7.55,0.1,77.59,51.92,51.92,1,8
7.54,0.1,77.74,51.92,51.92,1,8
7.55,0.14,77.88,51.92,51.92,1,8
7.56,0.7,77.3,51.92,51.92,1,8
7.3,1.51,77.45,51.92,51.92,1,8
7.1,1.48,77.3,51.92,51.49,1,8
6.97,0.82,77.3,51.49,51.49,1,8
6.62,1.54,77.59,51.49,51.49,1,8
7.54,0.12,77.59,51.49,51.49,1,8
7.12,0.14,77.16,51.49,51.49,1,8
7.37,1.35,77.3,51.49,51.49,1,8
6.93,0.13,77.45,51.49,51.49,1,8
7.56,0.1,77.59,51.49,51.49,1,8
7.55,0.71,77.45,51.49,51.35,1,8
7.55,0.12,77.45,51.35,51.35,1,8
7.29,1.5,77.45,51.35,51.35,1,8
7.29,1.49,77.45,51.35,51.35,1,8
7.1,1.29,77.3,51.35,51.35,1,8
7.3,1.46,77.45,51.35,51.35,1,8
7.53,0.13,77.16,51.35,51.35,1,8
7.54,0.12,77.59,51.35,51.35,1,8
6.79,1.52,77.3,51.35,51.21,1,8
7.51,0.14,77.16,51.21,51.21,1,8
7.37,0.37,77.01,51.21,51.21,1,8
7.55,0.13,77.45,51.21,51.21,1,8
7.02,0.11,77.16,51.21,51.21,1,8
7.3,1.51,77.59,51.21,51.21,1,8
7.29,1.46,77.3,51.21,51.21,1,8
7.31,1.39,77.3,51.21,51.07,1,8
7.28,1.43,77.45,51.07,51.07,1,8
7.53,0.17,77.3,51.07,51.07,1,8
6.95,0.11,77.3,51.07,51.07,1,8
7.31,1.02,77.16,51.07,51.07,1,8
7.55,0.12,77.45,51.07,51.07,1,8
